ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,POSITION
S24,Uttar Pradesh,3,2017,Kanpur Dehat,207,Sikandra,GEN,DR.OMKAR NATH KATIYAR,M,GEN,50,ALHP,500,10
S24,Uttar Pradesh,3,2017,Kanpur Dehat,207,Sikandra,GEN,SEEMA YADAV,F,GEN,28,NSPI,451,11
S24,Uttar Pradesh,3,2017,Kanpur Dehat,207,Sikandra,GEN,DINESH SINGH,M,GEN,48,BSRD,389,12
S24,Uttar Pradesh,3,2017,Kanpur Dehat,207,Sikandra,GEN,MAMTA,F,SC,34,BMUP,361,13
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,VINOD KUMAR KATIYAR,M,GEN,49,BJP,71466,1
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,DHARMPAL SINGH BHADAURIA,M,GEN,49,BSP,52461,2
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,YOGENDRA PAL SINGH,M,GEN,75,SP,48181,3
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,JUNED KHAN,M,GEN,34,PECP,18380,4
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,AJAY SINGH BHADAURIA,M,GEN,48,NINSHAD,11415,5
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,NEETAM SACHAN,M,GEN,40,INC,2833,6
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1565,7
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,DHARAMPAL SINGH,M,GEN,39,IND,1018,8
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,COL VINOD KUMAR (RETD),M,GEN,60,BIRK,962,9
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,DEEWAN SINGH,M,GEN,45,BSCP,918,10
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,SUNDAR LAL KISAN,M,GEN,55,IND,755,11
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,NEERAJ SHUKLA,M,GEN,30,IND,693,12
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,OM PRAKASH,M,SC,44,BMUP,662,13
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,JAGRAM SINGH,M,GEN,55,IND,554,14
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,KILKIL SACHAN,M,GEN,33,IND,485,15
S24,Uttar Pradesh,3,2017,Kanpur Dehat,208,Bhognipur,GEN,MAHENDRA SINGH,M,GEN,44,NAPt,319,16
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,BHAGWATI PRASAD SAGAR,M,SC,61,BJP,102326,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,KAMLESH CHANDRA DIWAKAR,M,SC,50,BSP,71160,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,SHIV KUMAR BERIYA,M,SC,67,SP,60023,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,None of the Above,NULL,NULL,NULL,NOTA,1965,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,NARPAT SINGH,M,SC,31,RLD,1239,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,SUBHASH,M,SC,45,BSCP,1092,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,SURENDRA SINGH,M,SC,45,BSRD,858,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,BABURAM,M,SC,51,VPI,781,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,MANOJ KUMAR,M,SC,31,IND,627,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,209,Bilhaur,SC,RAM AVATAR,M,SC,66,LD,613,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,ABHIJEET SINGH SANGA,M,SC,34,BJP,113289,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,MUNINDRA SHUKLA,M,SC,58,SP,54302,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,RAM PRAKASH KUSHWAHA,M,SC,58,BSP,53586,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,None of the Above,NULL,NULL,NULL,NOTA,1900,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,PUNEET KUMAR,M,SC,30,BSCP,1337,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,KARAN SINGH,M,SC,62,RLD,1270,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,VISHAL,M,SC,31,IND,1180,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,RAVINDRA KUMAR,M,SC,34,IND,683,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,NEERAJ KUMAR,M,SC,34,IND,609,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,SHAILENDRA,M,SC,38,IND,607,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,PUSHPA,F,SC,25,JHJBP,520,11
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,PAWAN KUMAR SINGH,M,SC,35,IND,374,12
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,SURENDRA RAJPOOT,M,SC,32,SHS,366,13
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,SHAILENDRI KUSHWAHA,F,SC,57,JAM,312,14
S24,Uttar Pradesh,3,2017,Kanpur Nagar,210,Bithoor,GEN,SHASHI DEVI,F,SC,25,VPI,209,15
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,NILIMA KATIYAR,F,GEN,44,BJP,86620,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,SATISH KUMAR NIGAM,M,GEN,55,SP,63278,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,DEEPU KUMAR,M,GEN,26,BSP,25706,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,921,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,SHRI KULDEEP SINGH CHAUHAN,M,GEN,28,SHS,367,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,SHRIMATI VIJAY LAXMI,F,SC,44,BHAIP,337,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,DHEERAJ KU GUPTA,M,GEN,32,IND,253,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,RAM PRATAP,M,GEN,43,PBI,168,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,SHRI DEEPAK,M,GEN,35,AAPA,131,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,211,Kalyanpur,GEN,SHRI DHARMDEV,M,GEN,61,SUCI,131,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,SATYA DEV PACHAURI,M,GEN,70,BJP,112029,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,AMBUJ SHIKLA,M,GEN,49,INC,40520,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,NIRMAL TIWARI,M,GEN,43,BSP,28795,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1247,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,VIRENDRA KUMAR SARVARIA,M,SC,31,BMUP,998,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,SHAIL MISHRA,F,GEN,40,BSCP,900,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,212,Govindnagar,GEN,RAJU PAL,M,GEN,30,RLD,769,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,HAZI IRFAN SOLANKI,M,GEN,37,SP,73030,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,SURESH AWASTHI,M,GEN,52,BJP,67204,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,NAND LAL KORI,M,SC,30,BSP,11949,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,None of the Above,NULL,NULL,NULL,NOTA,791,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,ANKIT SRIVASTAVA,M,GEN,27,BKS,411,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,MANMOHAN MISHRA,M,GEN,42,IND,229,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,HIRA LAL SINGH JAYSWAL,M,SC,58,UPRP,227,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,KISHAN LAL BALMIKI,M,SC,40,BHAIP,152,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,SANJAY KUMAR ALIAS SANJAY CHAK,M,SC,41,BPA,120,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,213,Sishamau,GEN,LADDAN,M,GEN,43,RUC,109,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,AMITABH BAJPAI,M,GEN,43,SP,70993,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,SALIL VISHNOI,M,GEN,61,BJP,65270,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,A HASIV,M,GEN,56,BSP,6061,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,PRAMOD KUMAR JAISWAL,M,GEN,65,INC,1596,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,RABIULLAH,M,GEN,62,AIMIM,1557,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,681,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,KISHAN LAL,M,SC,56,BMUP,497,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,TRILOKI NATH,M,GEN,49,IND,293,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,SUNDER KASHYAP,M,GEN,39,IND,259,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,214,Arya Nagar,GEN,CHAMAN KUMAR,M,SC,35,IND,258,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,MAHESH CHANDRA,M,GEN,49,BJP,111407,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,AJAY KAPOOR,M,GEN,51,INC,77424,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,SANDEEP KUMAR,M,GEN,29,BSP,13273,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,None of the Above,NULL,NULL,NULL,NOTA,1117,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,RAM KARAN,M,GEN,51,BSCP,610,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,SUSHIL KUMAR VERMA,M,GEN,35,IND,424,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,VINOD KUMAR,M,SC,33,BMUP,326,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,PRATIMA CHAK,F,SC,26,DESP,243,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,SITARAM SHUKLA,M,GEN,61,IND,171,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,215,KIDWAI NAGAR,GEN,SURJEET SINGH,M,GEN,63,VPI,139,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,SOHIL AKHTAR ANSARI,M,GEN,53,INC,81169,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,RAGHUNANDAN SINGH BHADAURIA,M,GEN,54,BJP,71805,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,NASEEM AHMAD,M,GEN,63,BSP,14079,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,MOHD. HASSAN ROOMI,M,GEN,51,SP,5954,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,None of the Above,NULL,NULL,NULL,NOTA,729,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,RANJIT SINGH SANGAR,M,GEN,32,SHS,422,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,MANOJ KUMAR,M,SC,33,NCP,393,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,DHARMENDRA SINGH,M,GEN,42,RLD,307,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,SUDHA GUPTA,F,GEN,51,BSCP,293,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,MOHD SHAHABUDDIN,M,GEN,43,RUC,274,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,MOHIT,M,GEN,30,SARSAMP,229,11
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,SANTOSH KUMAR KUSHAWAHA,M,GEN,37,IND,221,12
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,DANISH ALI,M,GEN,28,NPPS,215,13
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,MOHD. FIROJ,M,GEN,33,SaJPCs,148,14
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,GAURAV KUMAR MISHRA,M,GEN,33,SaSPa,140,15
S24,Uttar Pradesh,3,2017,Kanpur Nagar,216,Kanpur Cantt.,GEN,DINESH KUMAR GUPTA,M,GEN,29,RVLP,84,16
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,SATISH MAHANA,M,GEN,56,BJP,132394,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,MANOJ KUMAR SHUKLA,M,GEN,40,BSP,40568,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,ARUNA TOMAR,F,GEN,58,SP,38752,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,RAJARAM PAL,M,GEN,55,INC,18697,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,AWADHESH,M,GEN,40,BSCP,1374,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1359,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,PRAVEEN KUMAR,M,GEN,56,IND,717,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,VISHVA NATH YADAV,M,GEN,52,NCP,599,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,DHARMENDRA TIWARI,M,GEN,26,RLD,530,9
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,ANITA DEVI,F,SC,33,IND,526,10
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,SUDHIR KANT,M,SC,52,BMUP,431,11
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,BALWAN SINGH,M,GEN,46,IND,404,12
S24,Uttar Pradesh,3,2017,Kanpur Nagar,217,Maharajpur,GEN,PRADHUMN,M,GEN,30,IND,380,13
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,KAMAL RANI,F,SC,57,BJP,92776,1
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,SAROJ KUREEL,F,SC,45,BSP,47598,2
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,NANDRAM SONKER,M,SC,55,INC,40465,3
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,RAJENDRA,M,SC,37,NINSHAD,2813,4
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,None of the Above,NULL,NULL,NULL,NOTA,2160,5
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,RAMJEEVAN,M,SC,48,BSCP,2016,6
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,BABURAM,M,SC,67,JAM,1609,7
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,SHRAWAN KUMAR,M,SC,53,IND,910,8
S24,Uttar Pradesh,3,2017,Kanpur Nagar,218,Ghatampur ,SC,VIJAY GAUTAM,M,SC,28,OP,872,9
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,MOOLCHANDRA SINGH,M,GEN,55,BJP,108737,1
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,GIRISH KUMAR,M,GEN,45,BSP,62752,2
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,VINOD CHATURVEDI,M,GEN,57,INC,46915,3
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,RAVINDRA SINGH,M,GEN,60,MD,22022,4
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,None of the Above,NULL,NULL,NULL,NOTA,2582,5
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,PRAHALAD SINGH,M,GEN,43,RLD,1466,6
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,REKHA JATAV,F,SC,48,IND,1357,7
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,GOPAL SWAROOP,M,GEN,53,KMBS,1138,8
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,SHAKUNTLA DEVI,F,GEN,51,SARSAMP,1116,9
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,SHIVENDRA SINGH,M,GEN,25,IND,1092,10
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,RAMKUMAR SHAKYAWAR,M,SC,55,SWAJANPA,1057,11
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,RAMJEE,M,GEN,38,JANADIP,901,12
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,PARASHURAM,M,GEN,46,IND,785,13
S24,Uttar Pradesh,3,2017,Jalaun,219,Madhaugarh,GEN,VISHNU KUMAR CHATURVEDI,M,GEN,41,RshJP,701,14
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,KU. NARENDRA PAL SINGH,M,GEN,64,BJP,105988,1
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,CHHOTE SINGH,M,GEN,46,BSP,54504,2
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,UMAKANTI,F,GEN,50,INC,53160,3
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,BALGOVIND,M,GEN,44,IND,6468,4
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,None of the Above,NULL,NULL,NULL,NOTA,2356,5
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,RAHUL SHARMA,M,GEN,30,RLD,1883,6
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,RAJA RUDRAVAN SINGH,M,GEN,32,SARSAMP,1265,7
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,NITESH KUMAR,M,GEN,33,JAPL,1073,8
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,JASRAM SINGH,M,GEN,45,IND,1022,9
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,SHIV VEER SINGH,M,GEN,43,CPI(ML)(L),809,10
S24,Uttar Pradesh,3,2017,Jalaun,220,Kalpi,GEN,ANJANI,M,SC,37,SWAJANPA,803,11
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,GAURI SHANKAR,M,SC,51,BJP,140485,1
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,MAHENDRA SINGH,M,SC,30,SP,61606,2
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,VIJAY CHAUDHARI,M,SC,51,BSP,57541,3
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,None of the Above,NULL,NULL,NULL,NOTA,2169,4
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,SHYAM KUMAR,M,SC,34,BSCP,1051,5
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,KAILASH,M,SC,44,RVLP,940,6
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,DWARIKA PRASAD,M,SC,49,SWAJANPA,678,7
S24,Uttar Pradesh,3,2017,Jalaun,221,Orai ,SC,SUKHRAM SINGHH,M,SC,65,BMUP,672,8
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,RAJEEV SINGH &QUOT;PARICHHA&QUOT;,M,GEN,40,BJP,96713,1
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,YASHPAL SINGH YADAV,M,GEN,33,SP,79876,2
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,KRISHNA PAL SINGH RAJPOOT,M,GEN,42,BSP,42614,3
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,KALICHARAN KUSHWAHA,M,GEN,43,JAM,3282,4
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,None of the Above,NULL,NULL,NULL,NOTA,1982,5
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,OMVEER SINGH KUSHWAH,M,GEN,46,RLD,1052,6
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,ROHINDRA KUMAR,M,SC,25,IND,1038,7
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,HARIOM,M,GEN,35,IND,979,8
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,DHANIRAM,M,SC,59,IND,742,9
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,KIRAN DEVI,F,GEN,46,SHS,482,10
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,PAVAN YADAV,M,GEN,32,SARSAMP,440,11
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,OM PRAKASH AHIRWAR,M,SC,43,IND,372,12
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,RAM SEVAK SHARMA BRAHMCHARI,M,GEN,71,RrSP,303,13
S24,Uttar Pradesh,3,2017,Jhansi,222,Babina,GEN,LALARAM VERMA,M,SC,42,SWAJANPA,287,14
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,RAVI SHARMA,M,GEN,46,BJP,117873,1
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,SITA RAM KUSHWAHA,M,GEN,70,BSP,62095,2
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,RAHUL RAI,M,GEN,33,INC,51242,3
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,RAKESH KUMAR SEN,M,GEN,38,PSJP,1965,4
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,LAXMAN SINGH,M,GEN,74,CPI,1249,5
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,UMESH YADAV,M,GEN,54,RLD,968,6
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,953,7
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,ARVIND KUMAR VERMA,M,SC,37,SWAJANPA,932,8
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,RAM KISHAN RAIKWAR,M,GEN,34,IND,769,9
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,SANJEEV KUMAR SINGH,M,SC,32,IND,715,10
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,KUNWAR SATYENDRA PAL SINGH,M,GEN,53,BUNKD,672,11
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,MOHAMMAD IMRAN KHAN,M,GEN,34,IND,499,12
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,JITENDRA BHADAURIYA,M,GEN,29,IND,469,13
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,NEETA TIWARI,F,GEN,41,IND,421,14
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,ER. RAMNATH SAHU,M,GEN,53,LD,393,15
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,SHANKARLAL KUSHWAHA,M,GEN,48,SHS,279,16
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,SUNIL PRAJAPATI,M,GEN,39,IND,247,17
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,ARUN KUMAR SAHU,M,GEN,29,JAM,222,18
S24,Uttar Pradesh,3,2017,Jhansi,223,Jhansi Nagar,GEN,PT. KRISHNA GOPAL DWIVEDI,M,GEN,46,hjc,183,19
S24,Uttar Pradesh,3,2017,Jhansi,224,Mauranipur ,SC,BIHARILAL ARYA,M,SC,55,BJP,98905,1
S24,Uttar Pradesh,3,2017,Jhansi,224,Mauranipur ,SC,DR.RASHMI ARYA,F,SC,39,SP,81934,2
S24,Uttar Pradesh,3,2017,Jhansi,224,Mauranipur ,SC,PRAGEELAL AHIRWAR,M,SC,62,BSP,77919,3
S24,Uttar Pradesh,3,2017,Jhansi,224,Mauranipur ,SC,None of the Above,NULL,NULL,NULL,NOTA,3536,4
S24,Uttar Pradesh,3,2017,Jhansi,224,Mauranipur ,SC,ANIL SHRIVAS,M,SC,35,SHS,1416,5
