loanId,decision,isTier1,isRented,isMale,isSelfEmp,hasProofIncome,isMarried,isGrad,hasLoans,hasBankSavings,age,yrsAtAdd,yrsAtJob,monthlyExpenses,totalIncome,disposIncome,marketValHome,oldEMI,amntRequired,termRequired,downPayment,bankSavings,calcEMI,emiToTotInc,emiToDispInc,totEMItoTotInc,ltv,ltv_register,propDownPay,disposIncome_s,marketValHome_s,amntRequired_s,bankSavings_s,calcEMI_s,oldEMI_s
MDG-G1V2-871939,1,0,0,0,0,1,0,0,0,0,27,12,2,6191,21358,15167,894737,0,680000,180,220000,0,10465.23047,48.9991126,69.00000309,48.9991126,75.99998659,76,0.244444444,1.5167,0.894737,6.8,0,1.046523047,0
MDG-L6FH-756564,0,0,0,0,1,0,1,0,0,0,40,10,10,26723,45265,18542,1369863,0,1000000,180,378000,0,15390.04004,33.99986753,83.00097098,33.99986753,73.00000073,73,0.274310595,1.8542,1.369863,10,0,1.539004004,0
MDG-F014-727714,1,0,1,0,0,0,1,1,0,0,41,6,11,7895,13924,6029,575758,0,380000,180,122000,0,5848.220215,42.001007,97.00149635,42.001007,65.99995137,76,0.243027888,0.6029,0.575758,3.8,0,0.584822021,0
MDG-J82X-614937,1,0,1,0,0,1,1,1,0,0,37,15,12,15653,27623,11970,1400000,0,700000,180,700000,0,10773.03027,39.0002182,90.00025291,39.0002182,50,50,0.5,1.197,1.4,7,0,1.077303027,0
MDG-KQ7L-672772,1,0,1,0,0,0,0,1,0,0,33,3,7,10084,20841,10756,1101695,0,650000,180,454000,0,10003.53027,47.99928158,93.00418625,47.99928158,58.99999546,59,0.411231884,1.0756,1.101695,6.5,0,1.000353027,0
MDG-Z7LB-847539,0,0,1,1,0,0,1,1,0,0,30,3,3,7160,26134,18974,1200000,0,900000,180,300000,0,13851.04004,53.00007668,73.00010561,53.00007668,75,75,0.25,1.8974,1.2,9,0,1.385104004,0
MDG-3TB2-836358,1,0,0,0,0,1,1,0,0,0,40,5,11,7967,16638,8670,500000,0,400000,180,100000,0,6156.02002,36.9997597,71.00369111,36.9997597,80,80,0.2,0.867,0.5,4,0,0.615602002,0
MDG-PP65-969203,1,0,1,0,0,1,1,0,0,0,35,2,2,9154,19647,10493,1000000,0,600000,180,400000,0,9234.030273,46.999696,88.00181334,46.999696,60,60,0.4,1.0493,1,6,0,0.923403027,0
MDG-CMN6-786192,0,0,0,0,0,0,0,0,0,0,24,15,3,6063,15390,9327,666667,0,400000,180,271200,0,6156.02002,40.00013008,66.00214452,40.00013008,59.99997,60,0.404052443,0.9327,0.666667,4,0,0.615602002,0
MDG-I964-526174,1,0,1,0,0,1,1,1,0,0,30,1,1,8074,17275,9201,733333,0,550000,180,200000,0,8464.519531,48.99866588,91.99564755,48.99866588,75.00003409,73,0.266666667,0.9201,0.733333,5.5,0,0.846451953,0
MDG-3VC0-974778,1,0,1,0,0,1,0,1,0,1,33,7,1,9144,19084,9939,1192308,0,620000,180,280000,699880,9541.830078,49.99910961,96.00392472,49.99910961,51.99998658,69,0.311111111,0.9939,1.192308,6.2,69.988,0.954183008,0
MDG-0132-961529,1,0,0,0,1,0,1,0,0,0,47,35,32,7253,19508,12255,753425,0,550000,120,200000,0,9558.870117,48.9997443,77.99975616,48.9997443,72.99996682,73,0.266666667,1.2255,0.753425,5.5,0,0.955887012,0
MDG-273S-931132,0,0,0,0,1,0,1,0,0,0,24,20,10,4210,26196,21986,1038961,0,800000,180,240000,0,12312.03027,46.99965748,55.99940996,46.99965748,77.00000289,77,0.230769231,2.1986,1.038961,8,0,1.231203027,0
MDG-49A9-563650,1,0,1,0,0,1,1,1,1,0,28,1,3,21456,38740,17284,1196721,8120,730000,180,470000,0,11234.73047,29.00033678,65.00075485,49.96058459,61.00001588,61,0.391666667,1.7284,1.196721,7.3,0,1.123473047,0.812
MDG-VAIY-716306,0,0,0,0,1,0,1,1,0,0,34,3,10,7857,24957,17100,1395349,0,600000,180,800000,0,9234.030273,36.99976068,54.00017704,36.99976068,42.99999498,43,0.571428571,1.71,1.395349,6,0,0.923403027,0
MDG-8909-960823,0,0,1,0,1,0,1,1,0,0,47,10,26,19469,49645,30177,1298701,0,1000000,180,300000,0,15390.04004,31.00018137,50.99923796,31.00018137,77.00001771,77,0.230769231,3.0177,1.298701,10,0,1.539004004,0
MDG-25C9-841362,1,0,1,0,1,0,1,1,1,0,33,4,15,23744,39725,15981,1702128,5319,800000,120,200000,0,13903.80957,35.00014996,87.00212484,48.38970313,46.9999906,80,0.2,1.5981,1.702128,8,0,1.390380957,0.5319
MDG-X8S3-660955,1,0,1,0,0,1,0,0,0,0,24,3,4,9664,23085,13422,1500000,0,750000,180,250000,0,11542.53027,50.00013114,85.99709636,50.00013114,50,75,0.25,1.3422,1.5,7.5,0,1.154253027,0
MDG-1HU2-540090,1,0,1,0,1,0,1,1,0,0,51,1,15,14744,27597,12853,4285714,0,600000,168,1650000,0,9383.030273,34.00018217,73.00264742,34.00018217,14.00000093,27,0.733333333,1.2853,4.285714,6,0,0.938303027,0
MDG-3V90-537994,1,0,1,0,0,1,1,1,0,0,37,4,10,15371,28350,12980,1521739,0,700000,180,825000,0,10773.03027,38.00010678,82.99715157,38.00010678,46.00000394,46,0.540983607,1.298,1.521739,7,0,1.077303027,0
MDG-XG8Z-510714,1,0,1,0,0,1,1,1,1,0,29,1,1,18326,39515,21189,1301370,4572,950000,180,350000,0,14620.54004,36.99997479,69.00061371,48.57026456,72.99999232,73,0.269230769,2.1189,1.30137,9.5,0,1.462054004,0.4572
MDG-B0UN-555101,1,0,1,1,1,0,1,1,1,0,37,7,7,28796,44394,15598,986842,10508,750000,180,200000,0,11542.53027,26.00020335,74.00006586,49.67006864,76.00000811,79,0.210526316,1.5598,0.986842,7.5,0,1.154253027,1.0508
MDG-J7H0-730896,1,0,1,0,0,1,1,1,0,0,33,1,2,7862,15390,7528,882353,0,450000,180,320000,0,6925.52002,45.00013008,91.99681216,45.00013008,50.9999966,58,0.415584416,0.7528,0.882353,4.5,0,0.692552002,0
MDG-5134-814461,0,0,0,0,0,1,1,0,0,0,30,1,3,7638,16208,8570,769231,0,300000,60,475000,0,7455.77002,46.0005554,86.99848331,46.0005554,38.9999883,39,0.612903226,0.857,0.769231,3,0,0.745577002,0
MDG-6MSX-776605,1,0,1,0,0,1,1,1,0,0,37,1,1,12302,25127,12825,1000000,0,800000,180,200000,0,12312.03027,48.99920513,96.00023605,48.99920513,80,80,0.2,1.2825,1,8,0,1.231203027,0
MDG-ORU0-765225,1,0,0,0,1,0,1,0,0,0,40,1,15,21300,41973,20673,1607143,0,900000,180,300000,0,13851.04004,32.99988097,67.00062903,32.99988097,55.99999502,75,0.25,2.0673,1.607143,9,0,1.385104004,0
MDG-0I51-704015,1,0,0,1,1,1,1,1,0,0,40,1,1,27702,40014,12312,1155556,0,520000,180,156000,0,8002.819824,20.00004954,65.00016102,20.00004954,44.99998269,77,0.230769231,1.2312,1.155556,5.2,0,0.800281982,0
MDG-3E54-675901,1,0,1,0,0,1,1,0,0,0,45,2,14,9248,17100,7852,892857,0,500000,180,200000,0,7695.02002,45.00011707,98.00076439,45.00011707,56.00000896,71,0.285714286,0.7852,0.892857,5,0,0.769502002,0
MDG-MSXH-613030,1,0,1,0,0,1,1,1,0,0,32,1,3,11521,25345,13825,853659,0,350000,120,540000,0,6082.919922,24.00047316,43.99942077,24.00047316,40.99997774,39,0.606741573,1.3825,0.853659,3.5,0,0.608291992,0
MDG-46PF-797904,1,0,0,0,0,1,0,0,0,0,26,1,2,4421,12116,7695,1193548,0,370000,180,405000,0,5694.319824,46.99834784,74.00025762,46.99834784,31.00001005,48,0.522580645,0.7695,1.193548,3.7,0,0.569431982,0
MDG-M50M-557585,1,0,0,0,1,0,1,1,0,1,36,5,12,30709,48968,18259,1296296,0,700000,180,300000,90000,10773.03027,22.00014351,59.00120638,22.00014351,54.00001234,70,0.3,1.8259,1.296296,7,9,1.077303027,0
MDG-DF5U-952070,1,0,1,0,0,1,1,1,0,0,28,2,6,9619,22444,12825,1093750,0,700000,180,450000,0,10773.03027,47.99960022,84.00023605,47.99960022,64,61,0.391304348,1.2825,1.09375,7,0,1.077303027,0
MDG-8F21-889697,0,0,0,0,1,0,1,1,0,0,47,1,8,33858,169290,135432,1294118,0,880000,180,420000,0,13543.24023,8.000023767,10.00002971,8.000023767,67.99998145,68,0.323076923,13.5432,1.294118,8.8,0,1.354324023,0
MDG-DXJ3-684720,1,0,1,0,0,1,1,0,1,0,44,15,20,19893,33276,13383,1212121,2036,800000,180,700000,0,12312.03027,36.99973036,91.99753623,43.11825422,66.00001155,53,0.466666667,1.3383,1.212121,8,0,1.231203027,0.2036
MDG-1I2A-718389,1,0,1,0,1,0,1,0,1,0,35,1,4,20490,49761,29271,2155556,9947,970000,180,580000,0,14928.33984,30.00008007,51.00044359,49.98963012,44.99999072,63,0.374193548,2.9271,2.155556,9.7,0,1.492833984,0.9947
MDG-LJ9J-919732,1,0,1,0,0,1,1,1,0,0,30,1,3,13107,30466,17359,1212500,0,970000,180,230000,0,14928.33984,48.99999949,85.99769482,48.99999949,80,81,0.191666667,1.7359,1.2125,9.7,0,1.492833984,0
MDG-92MG-783333,1,0,1,0,0,1,1,0,0,0,56,1,27,9683,24853,15170,1468750,0,470000,60,630000,0,11680.70996,46.99919511,76.99874727,46.99919511,32,43,0.572727273,1.517,1.46875,4.7,0,1.168070996,0
MDG-OR6J-814120,1,0,1,0,1,0,1,0,0,0,40,15,18,13034,27253,14219,1393443,0,850000,180,550000,0,13081.54004,48.00036708,92.00042225,48.00036708,60.99998349,61,0.392857143,1.4219,1.393443,8.5,0,1.308154004,0
MDG-S92H-893279,1,0,1,0,1,0,1,0,0,0,54,10,25,15719,35469,19750,1515152,0,1000000,120,350000,0,17379.76953,48.9998859,87.99883307,48.9998859,65.99997888,74,0.259259259,1.975,1.515152,10,0,1.737976953,0
MDG-R25S-803048,1,0,1,0,0,1,1,0,1,0,51,2,22,26097,42484,16387,825000,8930,660000,120,165000,0,11470.65039,26.9999303,69.99847678,48.0196083,80,80,0.2,1.6387,0.825,6.6,0,1.147065039,0.893
MDG-4WO2-513631,1,0,0,0,0,1,1,0,0,0,45,12,17,6936,16646,9710,1204545,0,530000,180,370000,0,8156.720215,49.00108263,84.00329778,49.00108263,44.0000166,59,0.411111111,0.971,1.204545,5.3,0,0.815672021,0
MDG-W26L-510552,1,0,1,0,1,1,1,1,0,0,43,4,1,12825,28856,16031,1000000,0,750000,180,200000,0,11542.53027,40.00045146,72.00131167,40.00045146,75,79,0.210526316,1.6031,1,7.5,0,1.154253027,0
MDG-40ZB-639560,1,0,1,0,0,1,1,1,0,0,38,1,4,18529,34834,16305,2205882,0,750000,84,350000,0,15326.84961,43.9996831,94.00091757,43.9996831,34.00000544,68,0.318181818,1.6305,2.205882,7.5,0,1.532684961,0
MDG-6A0S-975099,1,0,1,0,1,0,1,0,1,0,36,30,15,38395,59192,20797,1298701,6192,1000000,180,300000,0,15390.04004,26.0002028,74.00125037,36.46107589,77.00001771,77,0.230769231,2.0797,1.298701,10,0,1.539004004,0.6192
MDG-1U3K-765602,1,0,0,0,0,1,1,0,0,0,43,20,18,11475,24300,12825,1224490,0,600000,180,540000,0,9234.030273,38.00012458,72.00023605,38.00012458,48.99999183,53,0.473684211,1.2825,1.22449,6,0,0.923403027,0
MDG-62S9-714718,1,0,0,0,1,0,0,0,0,0,26,1,6,11883,36441,24558,1250000,0,650000,120,234000,0,11296.84961,31.00038311,46.00069065,31.00038311,52,74,0.264705882,2.4558,1.25,6.5,0,1.129684961,0
MDG-DKE3-760336,1,0,1,0,1,0,1,1,0,0,27,30,10,18310,33229,14919,698529,0,475000,180,225000,0,7310.27002,21.99966902,48.99973202,21.99966902,68.00004008,68,0.321428571,1.4919,0.698529,4.75,0,0.731027002,0
MDG-DO9Z-608380,1,0,1,0,1,0,1,1,0,0,34,4,10,45132,69955,24823,5000000,0,1000000,180,1000000,0,15390.04004,21.99991429,61.99911388,21.99991429,20,50,0.5,2.4823,5,10,0,1.539004004,0
MDG-JW1O-569939,1,0,1,0,0,1,1,1,0,0,29,2,2,9184,24184,15000,1084507,0,770000,180,380000,0,11850.33008,49.00070327,79.00220052,49.00070327,71.00000277,67,0.330434783,1.5,1.084507,7.7,0,1.185033008,0
MDG-22J0-680700,1,0,1,1,0,1,1,1,0,0,38,6,1,14276,28267,13991,1200000,0,900000,180,318000,0,13851.04004,49.00074305,98.99964291,49.00074305,75,74,0.261083744,1.3991,1.2,9,0,1.385104004,0
MDG-V7VA-685128,1,0,1,0,1,0,1,1,0,0,38,2,10,24690,69955,45265,1785714,0,1000000,180,250000,0,15390.04004,21.99991429,33.99986753,21.99991429,56.00000896,80,0.2,4.5265,1.785714,10,0,1.539004004,0
MDG-M6GM-937409,0,0,0,0,1,0,1,1,0,0,49,2,14,34521,51258,16737,1222222,0,330000,60,895000,0,8201.349609,16.0001358,49.00131212,16.0001358,27.00000491,27,0.730612245,1.6737,1.222222,3.3,0,0.820134961,0
MDG-27Q3-635205,0,0,0,0,1,0,0,0,0,0,26,20,7,6170,25092,18922,1000000,0,750000,180,250000,0,11542.53027,46.00083801,61.00058278,46.00083801,75,75,0.25,1.8922,1,7.5,0,1.154253027,0
MDG-45N0-867887,1,0,1,1,0,1,1,1,0,0,33,2,8,27399,46636,19238,2380952,0,1000000,180,250000,0,15390.04004,33.00034317,79.99812891,33.00034317,42.00000672,80,0.2,1.9238,2.380952,10,0,1.539004004,0
MDG-FPY1-699810,1,0,1,0,0,1,0,0,0,0,28,2,2,16176,33276,17100,1052632,0,800000,180,250000,0,12312.03027,36.99973036,72.00017704,36.99973036,75.9999696,76,0.238095238,1.71,1.052632,8,0,1.231203027,0
MDG-1131-565060,1,0,1,0,0,1,1,1,0,0,29,5,5,8185,20777,12592,675000,0,540000,180,560000,0,8310.620117,39.99913422,65.99920678,39.99913422,80,63,0.509090909,1.2592,0.675,5.4,0,0.831062012,0
MDG-55G6-644595,1,0,1,0,0,1,1,1,0,0,36,3,3,17596,33904,16308,1818182,0,800000,180,367000,0,12883.37012,37.99955792,79.00030732,37.99955792,43.9999956,69,0.314481577,1.6308,1.818182,8,0,1.288337012,0
MDG-CFUA-790828,0,0,1,0,0,1,1,1,0,0,43,23,23,9300,22669,13369,1000000,0,600000,120,150000,0,10427.86035,46.00053091,78.00030183,46.00053091,60,80,0.2,1.3369,1,6,0,1.042786035,0
MDG-CPC8-518498,0,0,1,0,1,0,1,0,1,0,39,3,20,18438,29194,10756,400000,9006,300000,84,100000,0,6130.740234,21.0000008,56.99832869,51.84880535,75,75,0.25,1.0756,0.4,3,0,0.613074023,0.9006
MDG-0SFS-655986,1,0,1,0,0,1,1,1,0,0,31,1,4,10975,25127,14152,1142857,0,800000,180,300000,0,12312.03027,48.99920513,86.99851804,48.99920513,70.00000875,73,0.272727273,1.4152,1.142857,8,0,1.231203027,0
MDG-WFB1-801254,0,0,1,0,1,0,1,0,1,0,34,5,12,71263,91472,20209,1250000,30122,1000000,120,250000,0,17379.76953,19.00009788,86.00014613,51.93039349,80,80,0.2,2.0209,1.25,10,0,1.737976953,3.0122
MDG-0J7S-854656,1,0,0,0,0,1,1,0,0,0,24,1,4,14275,33783,19509,1304348,0,900000,180,300000,0,13851.04004,41.00002972,70.99820616,41.00002972,68.9999908,69,0.25,1.9509,1.304348,9,0,1.385104004,0
MDG-YM7P-585218,1,0,0,0,1,0,1,0,0,0,41,2,12,39449,118346,78897,2631579,0,500000,82,167200,0,11834.62012,10.000017,15.00008887,10.000017,18.99999962,99,0.25059952,7.8897,2.631579,5,0,1.183462012,0
MDG-91KY-658752,1,0,0,0,0,1,1,0,1,0,39,36,5,27155,46636,19481,1515152,7392,1000000,180,400000,0,15390.04004,33.00034317,79.00025686,48.85075915,65.99997888,66,0.285714286,1.9481,1.515152,10,0,1.539004004,0.7392
MDG-7TU0-761850,1,0,1,0,1,0,1,0,1,0,45,5,19,36643,64125,27482,1587302,16275,1000000,180,500000,0,15390.04004,24.00006244,56.00043679,49.3801794,62.99998362,63,0.333333333,2.7482,1.587302,10,0,1.539004004,1.6275
MDG-I0C8-783856,1,0,0,0,0,1,0,1,0,0,28,20,5,12214,36643,24429,2325581,0,1000000,180,300000,0,15390.04004,41.99994553,62.99905866,41.99994553,43.00000731,78,0.230769231,2.4429,2.325581,10,0,1.539004004,0
MDG-92B9-854029,1,0,0,0,1,0,1,0,1,0,38,8,16,19677,37435,17758,1551724,4118,900000,180,300000,0,13851.04004,37.00024052,77.99887397,48.00064122,58.00000516,58,0.25,1.7758,1.551724,9,0,1.385104004,0.4118
MDG-46UD-970803,0,0,0,0,1,0,1,1,0,0,46,3,10,8104,62131,54027,806452,0,500000,60,300000,0,12426.29004,20.00014492,23.00014815,20.00014492,61.99997024,62,0.375,5.4027,0.806452,5,0,1.242629004,0
MDG-2S94-882687,1,0,1,0,1,0,1,0,0,0,51,2,15,16340,38622,22282,1204819,0,1000000,120,250000,0,17379.76953,44.99966219,77.99914519,44.99966219,83.00001909,80,0.2,2.2282,1.204819,10,0,1.737976953,0
MRT-800S-782612,0,0,0,0,1,0,1,0,0,0,50,26,20,7755,22967,15212,1000000,0,500000,84,500000,0,11712.96973,50.99912799,76.99822329,50.99912799,50,50,0.5,1.5212,1,5,0,1.171296973,0
MRT-D2M0-945232,1,0,1,0,1,0,1,0,0,0,34,1,0,5063,20250,15188,733333,0,220000,60,0,0,5467.569824,27.00034481,35.99927459,27.00034481,30.00001364,27,0,1.5188,0.733333,2.2,0,0.546756982,0
MRT-6A70-929664,1,0,1,0,1,0,1,0,0,0,32,3,0,10393,28582,18188,1300000,0,650000,180,650000,0,10003.53027,34.99940618,55.00071626,34.99940618,50,50,0.5,1.8188,1.3,6.5,0,1.000353027,0
MRT-AZ64-761719,0,0,1,0,1,0,1,0,0,0,41,4,0,9529,90530,81000,1234568,0,1000000,180,240000,0,15390.04004,16.99993377,19.00004943,16.99993377,80.99999352,81,0.193548387,8.1,1.234568,10,0,1.539004004,0
MRT-43PQ-527038,1,0,0,0,1,0,0,0,0,0,30,1,13,12186,41973,29787,1333333,0,600000,180,472000,0,9234.030273,21.99992918,31.00020235,21.99992918,45.00001125,56,0.440298507,2.9787,1.333333,6,0,0.923403027,0
MRT-039V-884836,1,0,1,0,1,0,1,1,0,0,31,4,8,16506,47160,30654,461538,0,300000,84,300000,0,6130.740234,12.99987327,19.99980503,12.99987327,65.000065,50,0.5,3.0654,0.461538,3,0,0.613074023,0
MRT-RQSQ-795318,1,0,0,0,0,0,0,1,0,0,30,29,7,9473,19311,9838,1304348,0,300000,120,300000,0,5213.930176,26.99979377,52.99786721,26.99979377,22.99999693,50,0.5,0.9838,1.304348,3,0,0.521393018,0
MRT-G9EX-727110,1,0,0,0,1,0,1,0,0,0,36,30,7,12729,32979,20250,1041667,0,750000,180,700000,0,11542.53027,34.99963696,57.0001495,34.99963696,71.99997696,71,0.482758621,2.025,1.041667,7.5,0,1.154253027,0
MRT-YMCE-741850,1,0,0,0,1,0,1,1,0,0,28,3,5,12565,21603,9038,1145833,0,550000,180,662430,0,8857.320313,41.00041806,98.00088861,41.00041806,48.00001396,45,0.546365563,0.9038,1.145833,5.5,0,0.885732031,0
MRT-ZN6N-995092,1,0,1,0,1,0,1,0,0,0,37,1,16,19238,38475,19238,1052632,0,800000,180,340000,0,12312.03027,32.00007868,63.99849399,32.00007868,75.9999696,70,0.298245614,1.9238,1.052632,8,0,1.231203027,0
MRT-BFW8-957106,1,0,0,0,0,0,1,0,0,0,23,3,2,11516,22771,11255,833333,0,600000,144,227760,0,9791.540039,43.00004409,86.99724602,43.00004409,72.0000288,72,0.275152218,1.1255,0.833333,6,0,0.979154004,0
MRT-ZQF2-649418,1,0,0,1,0,0,1,0,1,0,55,20,2,30410,45616,15205,2666667,16139,320000,72,200758,0,7298.490234,15.99984706,48.00059345,51.37997684,11.9999985,61,0.38551112,1.5205,2.666667,3.2,0,0.729849023,1.6139
MRT-3080-921916,0,0,0,0,0,0,0,0,0,0,29,7,5,2628,19852,17225,602410,0,500000,84,100000,0,11712.96973,59.00145943,67.99982425,59.00145943,82.9999502,83,0.166666667,1.7225,0.60241,5,0,1.171296973,0
MRT-7OKF-723666,1,0,0,0,0,1,1,0,1,0,34,1,5,7980,11845,3865,1071429,1603,225000,144,603000,0,3671.830078,30.99898757,95.00207188,44.53212392,20.9999916,27,0.72826087,0.3865,1.071429,2.25,0,0.367183008,0.1603
MRT-2D7E-707694,1,0,0,0,0,1,1,0,0,0,49,1,29,6910,15639,8729,1437500,0,230000,144,0,0,3753.419922,24.00038316,42.9994263,24.00038316,16,65,0,0.8729,1.4375,2.3,0,0.375341992,0
MRT-7N0I-868425,0,0,0,0,1,0,0,0,0,0,28,5,16,1465,30033,28568,892857,0,500000,84,400000,0,11712.96973,39.00033206,41.00031408,39.00033206,56.00000896,25,0.444444444,2.8568,0.892857,5,0,1.171296973,0
MRT-IQ0C-540152,1,0,1,0,1,0,1,0,0,0,40,10,15,10862,21725,10862,652174,0,300000,120,320000,0,5213.930176,23.9996786,48.00156671,23.9996786,45.99999387,48,0.516129032,1.0862,0.652174,3,0,0.521393018,0
MRT-D437-704957,1,0,1,0,1,0,1,0,0,0,34,5,14,4254,20054,15800,348837,0,300000,120,50000,0,5213.930176,25.99945236,32.99955807,25.99945236,86.0000516,86,0.142857143,1.58,0.348837,3,0,0.521393018,0
MRT-39Q3-707942,1,0,0,0,1,0,1,0,0,0,41,3,15,14264,33466,19202,2083333,0,500000,84,300000,0,11712.96973,34.99961073,60.99869663,34.99961073,24.00000384,100,0.375,1.9202,2.083333,5,0,1.171296973,0
MRT-KF62-730233,1,0,0,0,1,0,1,0,0,0,48,20,18,15642,43449,27808,714286,0,400000,120,200000,0,6951.910156,16.00016147,24.99967691,16.00016147,55.9999776,67,0.333333333,2.7808,0.714286,4,0,0.695191016,0
MRT-5025-714422,0,0,0,0,0,0,1,0,0,0,49,10,12,3280,11297,8017,172414,0,100000,60,72000,0,2485.26001,21.99929193,30.99987539,21.99929193,57.9999304,43,0.418604651,0.8017,0.172414,1,0,0.248526001,0
MRT-A357-830152,1,0,1,0,1,0,1,0,0,0,41,6,20,20607,49645,29038,1408451,0,1000000,180,360000,0,15390.04004,31.00018137,52.99965576,31.00018137,70.99998509,74,0.264705882,2.9038,1.408451,10,0,1.539004004,0
MRT-4R4N-755281,0,0,0,0,1,0,1,0,0,0,35,30,10,7832,29966,22134,1204819,0,1000000,156,204000,0,19478.08984,65.00063353,88.00076734,65.00063353,83.00001909,83,0.169435216,2.2134,1.204819,10,0,1.947808984,0
MRT-AB1B-722822,1,0,0,0,0,1,1,0,1,0,46,10,18,12309,23355,11046,1538462,3335,400000,84,100000,0,8174.319824,35.00029897,74.00253326,49.27989649,25.9999922,69,0.2,1.1046,1.538462,4,0,0.817431982,0.3335
MRT-S26Y-578333,1,0,0,0,1,0,1,1,0,0,44,30,25,19311,57933,38622,1126761,0,800000,120,88000,0,13903.80957,23.99980938,35.99971408,23.99980938,70.99997249,80,0.099099099,3.8622,1.126761,8,0,1.390380957,0
MRT-RE9K-835874,1,0,0,0,1,0,1,0,0,0,36,25,20,15148,66274,51125,1309091,0,720000,60,254000,0,17893.84961,26.99980326,35.00019483,26.99980326,54.99999618,90,0.260780287,5.1125,1.309091,7.2,0,1.789384961,0
MRT-9M94-682831,1,0,0,0,1,0,1,0,0,0,36,1,7,7620,15642,8021,514286,0,180000,120,20000,0,3128.360107,19.99974496,39.00212078,19.99974496,34.99998056,90,0.1,0.8021,0.514286,1.8,0,0.312836011,0
MRT-S150-877209,0,0,1,0,1,0,1,0,1,0,33,5,6,19311,115865,96554,1204819,2340,1000000,120,200000,0,17379.76953,15.00001686,18.0000513,17.01960862,83.00001909,83,0.166666667,9.6554,1.204819,10,0,1.737976953,0.234
NAG-R092-704332,1,0,1,0,1,0,1,0,0,1,37,1,20,12462,46012,33550,1818182,0,1000000,180,750000,36260,16104.20996,35.00002165,48.00062582,35.00002165,54.9999945,57,0.428571429,3.355,1.818182,10,3.626,1.610420996,0
NAG-2641-625860,0,0,1,1,0,1,1,1,0,1,28,1,6,18810,61560,42750,1204819,0,1000000,180,500000,211258,15390.04004,25.00006504,36.00009366,25.00006504,83.00001909,83,0.333333333,4.275,1.204819,10,21.1258,1.539004004,0
NAG-02V7-533468,1,0,0,0,0,1,1,1,1,1,48,8,1,14483,57933,43449,800000,7607,400000,120,300000,11046,6951.910156,11.99991396,16.00016147,25.13059941,50,57,0.428571429,4.3449,0.8,4,1.1046,0.695191016,0.7607
NAG-SI3D-962842,1,0,0,0,1,0,1,0,1,1,44,2,20,10523,34200,23677,1818182,2975,600000,180,852000,24300,9234.030273,27.00008852,39.00000115,35.69891893,32.9999967,41,0.58677686,2.3677,1.818182,6,2.43,0.923403027,0.2975
NAG-D35X-496834,1,0,1,0,1,0,1,0,1,0,36,1,9,8839,24624,15785,555556,1416,400000,180,155000,0,6156.02002,25.0000813,38.99917656,30.75056863,71.9999424,72,0.279279279,1.5785,0.555556,4,0,0.615602002,0.1416
NAG-9481-503653,0,0,1,0,1,0,1,0,0,1,48,3,10,12766,34752,21986,2000000,0,700000,180,1300000,10794,10773.03027,30.99974181,48.99950093,30.99974181,35,35,0.65,2.1986,2,7,1.0794,1.077303027,0
NAG-6ZO5-769287,1,0,1,0,1,0,1,1,0,1,42,12,6,12169,33466,21296,3000000,0,300000,84,765636,192660,7027.779785,20.99976031,33.00046856,20.99976031,10,28,0.718477979,2.1296,3,3,19.266,0.702777979,0
NAG-N9F6-934105,1,0,0,0,1,0,1,0,0,1,40,36,25,9786,22367,12581,909091,0,500000,180,600000,12326,8052.109863,35.99995468,64.00214501,35.99995468,54.9999945,83,0.545454545,1.2581,0.909091,5,1.2326,0.805210986,0
NAG-P738-536925,1,0,1,0,0,1,1,0,0,1,57,7,7,10904,28576,17672,2222222,0,800000,132,1300000,8028,13430.66016,46.99979058,75.99966136,46.99979058,36.0000036,38,0.619047619,1.7672,2.222222,8,0.8028,1.343066016,0
NAG-YE9L-516259,1,0,0,0,1,0,1,1,0,0,51,20,30,69078,108930,39852,3030303,0,1000000,168,282400,0,16339.5,15,41.00045167,15,33.00000033,78,0.220212102,3.9852,3.030303,10,0,1.63395,0
NAG-M34M-503471,1,0,1,0,1,0,1,0,1,1,29,5,12,18931,27721,8790,1176471,5874,200000,120,439250,39700,3603.699951,12.9998916,40.99772413,34.18960337,16.99999405,31,0.687133359,0.879,1.176471,2,3.97,0.360369995,0.5874
NAG-579X-961002,1,0,1,0,0,1,1,0,0,0,43,1,12,6742,30340,23598,517500,0,414000,180,106193,0,6371.47998,21.00026361,27.00008467,21.00026361,80,80,0.20414154,2.3598,0.5175,4.14,0,0.637147998,0
NAG-INDO-960094,0,0,0,0,1,0,1,1,1,0,28,12,10,20462,39462,19000,2325581,10915,1000000,180,1375900,0,15390.04004,38.99964533,81.00021073,66.65916588,43.00000731,42,0.579106865,1.9,2.325581,10,0,1.539004004,1.0915
NAG-0437-646457,1,0,0,0,0,0,1,0,0,0,53,25,10,15466,31998,16532,519481,0,400000,74,350000,0,9919.30957,30.99977989,60.00066278,30.99977989,76.99992878,53,0.466666667,1.6532,0.519481,4,0,0.991930957,0
NAG-4156-714874,1,0,0,0,0,1,1,0,1,1,56,23,3,20820,52545,31725,1777778,2338,800000,84,968000,16396,16814.26953,31.9997517,53.00006156,36.44927116,44.99999438,45,0.547511312,3.1725,1.777778,8,1.6396,1.681426953,0.2338
